Immobilienart,Region,Zeitabschnitt,"Index final(Basis: 2010_1 = 100)"
gebrauchte Eigenheime,Stadt Hannover,2018_1,"162,76"
gebrauchte Eigenheime,Stadt Hannover,2018_2,"166,8"
gebrauchte Eigenheime,Stadt Hannover,2018_3,
gebrauchte Eigenheime,Stadt Hannover,2018_4,
gebrauchte Eigenheime,Stadt Hannover,2019_1,
gebrauchte Eigenheime,Stadt Hannover,2019_2,
gebrauchte Eigenheime,Stadt Hannover,2019_3,
gebrauchte Eigenheime,Stadt Hannover,2019_4,
gebrauchte Eigenheime,Stadt Hannover,2020_1,
gebrauchte Eigenheime,Stadt Hannover,2020_2,
gebrauchte Eigenheime,Stadt Hannover,2020_3,
gebrauchte Eigenheime,Stadt Hannover,2020_4,
gebrauchte Eigenheime,Stadt Hannover,2021_1,
gebrauchte Eigenheime,Stadt Hannover,2021_2,
gebrauchte Eigenheime,Stadt Hannover,2021_3,
gebrauchte Eigenheime,Stadt Hannover,2021_4,
gebrauchte Eigenheime,Stadt Braunschweig,2000_1,
gebrauchte Eigenheime,Stadt Braunschweig,2000_2,"123,63"
gebrauchte Eigenheime,Stadt Braunschweig,2000_3,"122,86"
gebrauchte Eigenheime,Stadt Braunschweig,2000_4,"119,94"
gebrauchte Eigenheime,Stadt Braunschweig,2001_1,"118,04"
gebrauchte Eigenheime,Stadt Braunschweig,2001_2,"118,6"
gebrauchte Eigenheime,Stadt Braunschweig,2001_3,"116,26"
gebrauchte Eigenheime,Stadt Braunschweig,2001_4,"112,23"
gebrauchte Eigenheime,Stadt Braunschweig,2002_1,"108,83"
gebrauchte Eigenheime,Stadt Braunschweig,2002_2,"106,94"
gebrauchte Eigenheime,Stadt Braunschweig,2002_3,"106,25"
gebrauchte Eigenheime,Stadt Braunschweig,2002_4,"106,57"
gebrauchte Eigenheime,Stadt Braunschweig,2003_1,"108,14"
gebrauchte Eigenheime,Stadt Braunschweig,2003_2,"108,28"
gebrauchte Eigenheime,Stadt Braunschweig,2003_3,"108,22"
gebrauchte Eigenheime,Stadt Braunschweig,2003_4,"108,88"
gebrauchte Eigenheime,Stadt Braunschweig,2004_1,"108,01"
gebrauchte Eigenheime,Stadt Braunschweig,2004_2,"106,27"
gebrauchte Eigenheime,Stadt Braunschweig,2004_3,"103,02"
gebrauchte Eigenheime,Stadt Braunschweig,2004_4,102
gebrauchte Eigenheime,Stadt Braunschweig,2005_1,"104,42"
gebrauchte Eigenheime,Stadt Braunschweig,2005_2,"104,24"
gebrauchte Eigenheime,Stadt Braunschweig,2005_3,"103,59"
gebrauchte Eigenheime,Stadt Braunschweig,2005_4,"103,47"
gebrauchte Eigenheime,Stadt Braunschweig,2006_1,"102,97"
gebrauchte Eigenheime,Stadt Braunschweig,2006_2,"100,49"
gebrauchte Eigenheime,Stadt Braunschweig,2006_3,"95,61"
gebrauchte Eigenheime,Stadt Braunschweig,2006_4,"94,01"
gebrauchte Eigenheime,Stadt Braunschweig,2007_1,"95,47"
gebrauchte Eigenheime,Stadt Braunschweig,2007_2,"95,33"
gebrauchte Eigenheime,Stadt Braunschweig,2007_3,"96,27"
gebrauchte Eigenheime,Stadt Braunschweig,2007_4,"98,69"
gebrauchte Eigenheime,Stadt Braunschweig,2008_1,"99,39"
gebrauchte Eigenheime,Stadt Braunschweig,2008_2,"98,71"
gebrauchte Eigenheime,Stadt Braunschweig,2008_3,"97,4"
gebrauchte Eigenheime,Stadt Braunschweig,2008_4,"96,52"
gebrauchte Eigenheime,Stadt Braunschweig,2009_1,"97,97"
gebrauchte Eigenheime,Stadt Braunschweig,2009_2,"98,75"
gebrauchte Eigenheime,Stadt Braunschweig,2009_3,"98,28"
gebrauchte Eigenheime,Stadt Braunschweig,2009_4,"99,34"
gebrauchte Eigenheime,Stadt Braunschweig,2010_1,100
gebrauchte Eigenheime,Stadt Braunschweig,2010_2,"99,73"
gebrauchte Eigenheime,Stadt Braunschweig,2010_3,"102,77"
gebrauchte Eigenheime,Stadt Braunschweig,2010_4,"107,08"
gebrauchte Eigenheime,Stadt Braunschweig,2011_1,"111,48"
gebrauchte Eigenheime,Stadt Braunschweig,2011_2,"112,46"
gebrauchte Eigenheime,Stadt Braunschweig,2011_3,"110,31"
gebrauchte Eigenheime,Stadt Braunschweig,2011_4,"112,27"
gebrauchte Eigenheime,Stadt Braunschweig,2012_1,"116,91"
gebrauchte Eigenheime,Stadt Braunschweig,2012_2,"118,03"
gebrauchte Eigenheime,Stadt Braunschweig,2012_3,"119,23"
gebrauchte Eigenheime,Stadt Braunschweig,2012_4,"119,21"
gebrauchte Eigenheime,Stadt Braunschweig,2013_1,"118,51"
gebrauchte Eigenheime,Stadt Braunschweig,2013_2,"121,94"
gebrauchte Eigenheime,Stadt Braunschweig,2013_3,"123,64"
gebrauchte Eigenheime,Stadt Braunschweig,2013_4,"124,36"
gebrauchte Eigenheime,Stadt Braunschweig,2014_1,"128,5"
gebrauchte Eigenheime,Stadt Braunschweig,2014_2,"130,97"
gebrauchte Eigenheime,Stadt Braunschweig,2014_3,"131,99"
gebrauchte Eigenheime,Stadt Braunschweig,2014_4,"132,95"
gebrauchte Eigenheime,Stadt Braunschweig,2015_1,"134,45"
gebrauchte Eigenheime,Stadt Braunschweig,2015_2,"140,22"
gebrauchte Eigenheime,Stadt Braunschweig,2015_3,"145,03"
gebrauchte Eigenheime,Stadt Braunschweig,2015_4,"149,29"
gebrauchte Eigenheime,Stadt Braunschweig,2016_1,"154,76"
gebrauchte Eigenheime,Stadt Braunschweig,2016_2,"156,31"
gebrauchte Eigenheime,Stadt Braunschweig,2016_3,"155,37"
gebrauchte Eigenheime,Stadt Braunschweig,2016_4,"154,54"
gebrauchte Eigenheime,Stadt Braunschweig,2017_1,"151,9"
gebrauchte Eigenheime,Stadt Braunschweig,2017_2,"153,46"
gebrauchte Eigenheime,Stadt Braunschweig,2017_3,"157,62"
gebrauchte Eigenheime,Stadt Braunschweig,2017_4,"159,52"
gebrauchte Eigenheime,Stadt Braunschweig,2018_1,"158,18"
gebrauchte Eigenheime,Stadt Braunschweig,2018_2,"157,65"
gebrauchte Eigenheime,Stadt Braunschweig,2018_3,
gebrauchte Eigenheime,Stadt Braunschweig,2018_4,
gebrauchte Eigenheime,Stadt Braunschweig,2019_1,
gebrauchte Eigenheime,Stadt Braunschweig,2019_2,
gebrauchte Eigenheime,Stadt Braunschweig,2019_3,
gebrauchte Eigenheime,Stadt Braunschweig,2019_4,
gebrauchte Eigenheime,Stadt Braunschweig,2020_1,
gebrauchte Eigenheime,Stadt Braunschweig,2020_2,
gebrauchte Eigenheime,Stadt Braunschweig,2020_3,
gebrauchte Eigenheime,Stadt Braunschweig,2020_4,
gebrauchte Eigenheime,Stadt Braunschweig,2021_1,
gebrauchte Eigenheime,Stadt Braunschweig,2021_2,
gebrauchte Eigenheime,Stadt Braunschweig,2021_3,
gebrauchte Eigenheime,Stadt Braunschweig,2021_4,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2000_1,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2000_2,"104,72"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2000_3,"104,46"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2000_4,"104,62"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2001_1,"101,94"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2001_2,"99,61"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2001_3,"99,35"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2001_4,"97,11"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2002_1,"93,53"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2002_2,"95,64"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2002_3,"98,52"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2002_4,"99,95"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2003_1,"101,14"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2003_2,"103,44"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2003_3,"103,17"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2003_4,"102,26"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2004_1,"104,28"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2004_2,"106,99"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2004_3,"107,79"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2004_4,"106,61"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2005_1,"104,9"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2005_2,"104,73"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2005_3,"105,43"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2005_4,"106,62"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2006_1,"108,01"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2006_2,"107,12"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2006_3,"105,31"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2006_4,"104,02"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2007_1,"104,62"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2007_2,"104,77"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2007_3,"102,02"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2007_4,"98,94"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2008_1,"96,81"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2008_2,"96,08"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2008_3,"94,53"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2008_4,"91,81"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2009_1,"89,97"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2009_2,"91,15"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2009_3,"94,47"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2009_4,"97,26"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2010_1,100
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2010_2,"103,28"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2010_3,"105,69"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2010_4,"105,78"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2011_1,"103,46"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2011_2,"103,79"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2011_3,"106,79"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2011_4,"107,59"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2012_1,"107,83"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2012_2,"110,28"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2012_3,"111,31"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2012_4,"110,3"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2013_1,"112,24"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2013_2,"118,91"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2013_3,"125,38"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2013_4,"128,41"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2014_1,"129,33"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2014_2,"131,01"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2014_3,"130,77"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2014_4,"134,45"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2015_1,"145,28"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2015_2,"149,08"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2015_3,"150,9"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2015_4,"152,27"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2016_1,"161,35"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2016_2,"174,87"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2016_3,"178,45"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2016_4,"175,42"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2017_1,"179,01"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2017_2,"180,52"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2017_3,"173,41"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2017_4,"168,79"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2018_1,"171,03"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2018_2,"171,05"
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2018_3,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2018_4,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2019_1,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2019_2,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2019_3,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2019_4,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2020_1,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2020_2,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2020_3,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2020_4,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2021_1,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2021_2,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2021_3,
gebrauchte Eigenheime,Stadt Göttingen u. städt. Gemeinden,2021_4,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2000_1,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2000_2,"114,23"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2000_3,"110,32"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2000_4,"109,86"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2001_1,"111,89"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2001_2,"111,56"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2001_3,"110,01"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2001_4,"109,49"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2002_1,"108,49"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2002_2,"107,83"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2002_3,"105,26"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2002_4,"100,32"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2003_1,"100,34"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2003_2,"102,37"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2003_3,"101,36"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2003_4,"100,67"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2004_1,"102,98"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2004_2,"102,96"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2004_3,"101,27"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2004_4,"101,24"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2005_1,"104,16"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2005_2,"106,36"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2005_3,"104,11"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2005_4,"103,53"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2006_1,"106,36"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2006_2,"106,97"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2006_3,"104,53"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2006_4,"101,67"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2007_1,"100,55"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2007_2,"105,14"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2007_3,"106,71"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2007_4,"102,11"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2008_1,"98,17"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2008_2,"99,92"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2008_3,"102,03"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2008_4,"100,52"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2009_1,"100,31"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2009_2,"101,82"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2009_3,"100,76"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2009_4,"98,99"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2010_1,100
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2010_2,"102,61"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2010_3,"104,28"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2010_4,"106,16"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2011_1,"109,73"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2011_2,"112,05"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2011_3,"111,4"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2011_4,"111,7"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2012_1,"115,3"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2012_2,"118,43"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2012_3,"118,66"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2012_4,"119,38"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2013_1,"122,46"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2013_2,"124,38"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2013_3,"121,83"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2013_4,"120,81"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2014_1,"124,26"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2014_2,"126,67"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2014_3,"126,39"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2014_4,"125,38"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2015_1,"129,66"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2015_2,"134,6"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2015_3,"134,1"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2015_4,"137,11"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2016_1,"145,27"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2016_2,"151,19"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2016_3,"152,14"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2016_4,"151,26"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2017_1,"151,48"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2017_2,"154,07"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2017_3,"154,63"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2017_4,"160,2"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2018_1,"165,36"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2018_2,"165,41"
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2018_3,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2018_4,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2019_1,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2019_2,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2019_3,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2019_4,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2020_1,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2020_2,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2020_3,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2020_4,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2021_1,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2021_2,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2021_3,
gebrauchte Eigentumswohnungen,Küste u. weiteres Umland,2021_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2000_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2000_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2000_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2000_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2001_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2001_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2001_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2001_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2002_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2002_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2002_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2002_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2003_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2003_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2003_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2003_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2004_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2004_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2004_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2004_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2005_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2005_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2005_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2005_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2006_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2006_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2006_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2006_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2007_1,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2007_2,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2007_3,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2007_4,
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2008_1,"88,03"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2008_2,"93,4"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2008_3,"95,81"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2008_4,"97,04"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2009_1,"95,53"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2009_2,"96,16"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2009_3,"98,05"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2009_4,"98,7"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2010_1,100
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2010_2,"98,38"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2010_3,"96,64"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2010_4,"98,47"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2011_1,"104,69"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2011_2,"107,58"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2011_3,"104,89"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2011_4,"106,32"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2012_1,"109,91"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2012_2,"113,46"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2012_3,"115,34"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2012_4,"114,85"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2013_1,"114,13"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2013_2,"116,6"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2013_3,"120,96"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2013_4,"125,38"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2014_1,"122,93"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2014_2,"120,8"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2014_3,"125,33"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2014_4,"122,27"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2015_1,"120,44"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2015_2,"127,27"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2015_3,"131,95"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2015_4,"133,48"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2016_1,"137,83"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2016_2,"142,43"
gebrauchte Eigentumswohnungen,Westliches Niedersachsen,2016_3,"142,23"
