Immobilienart;Region;Zeitabschnitt;Anzahl_Mittel;Index_final
gebrauchte Eigentumswohnungen;4102;2010_1;61,33333333;100
gebrauchte Eigentumswohnungen;4102;2010_2;85;98,38309216
gebrauchte Eigentumswohnungen;4102;2010_3;69,66666667;96,63926627
gebrauchte Eigentumswohnungen;4102;2010_4;102,6666667;98,47101357
gebrauchte Eigentumswohnungen;4102;2011_1;50;104,69246
gebrauchte Eigentumswohnungen;4102;2011_2;71;107,5781048
gebrauchte Eigentumswohnungen;4102;2011_3;62;104,893115
gebrauchte Eigentumswohnungen;4102;2011_4;80;106,3184811
gebrauchte Eigentumswohnungen;4102;2012_1;60;109,9097172
gebrauchte Eigentumswohnungen;4102;2012_2;68;113,4623498
gebrauchte Eigentumswohnungen;4102;2012_3;92;115,3427218
gebrauchte Eigentumswohnungen;4102;2012_4;84,5;114,8511586
gebrauchte Eigentumswohnungen;4102;2013_1;81,5;114,1278975
gebrauchte Eigentumswohnungen;4102;2013_2;90,5;116,5972077
gebrauchte Eigentumswohnungen;4102;2013_3;84,5;120,9615786
gebrauchte Eigentumswohnungen;4102;2013_4;71;125,3829779
gebrauchte Eigentumswohnungen;4102;2014_1;59;122,9316621
gebrauchte Eigentumswohnungen;4102;2014_2;68;120,7986547
gebrauchte Eigentumswohnungen;4102;2014_3;64;125,3283305
gebrauchte Eigentumswohnungen;4102;2014_4;75,5;122,2673353
gebrauchte Eigentumswohnungen;4102;2015_1;63;120,4402445
gebrauchte Eigentumswohnungen;4102;2015_2;80;127,2737421
gebrauchte Eigentumswohnungen;4102;2015_3;60,5;131,9527653
gebrauchte Eigentumswohnungen;4102;2015_4;91,5;133,4804483
gebrauchte Eigentumswohnungen;4102;2016_1;82;137,8311962
gebrauchte Eigentumswohnungen;4102;2016_2;84;142,429245
gebrauchte Eigentumswohnungen;4102;2016_3;87;142,2325884
gebrauchte Eigentumswohnungen;4102;2016_4;60;147,280751
gebrauchte Eigentumswohnungen;4102;2017_1;83;150,7196149
gebrauchte Eigentumswohnungen;4102;2017_2;73;150,0940261
gebrauchte Eigentumswohnungen;4102;2017_3;88;149,229151
gebrauchte Eigentumswohnungen;4102;2017_4;68;148,7499335
gebrauchte Eigentumswohnungen;4102;2018_1;57;145,6172717
gebrauchte Eigentumswohnungen;4102;2018_2;74;149,1597999
gebrauchte Eigentumswohnungen;4102;2018_3;71;158,2758711
gebrauchte Eigentumswohnungen;4102;2018_4;56;
gebrauchte Eigentumswohnungen;4102;2019_1;;
gebrauchte Eigentumswohnungen;4102;2019_2;;
gebrauchte Eigentumswohnungen;4102;2019_3;;
gebrauchte Eigentumswohnungen;4102;2019_4;;
gebrauchte Eigentumswohnungen;4102;2020_1;;
gebrauchte Eigentumswohnungen;4102;2020_2;;
gebrauchte Eigentumswohnungen;4102;2020_3;;
gebrauchte Eigentumswohnungen;4102;2020_4;;
gebrauchte Eigentumswohnungen;4102;2021_1;;
gebrauchte Eigentumswohnungen;4102;2021_2;;
gebrauchte Eigentumswohnungen;4102;2021_3;;
gebrauchte Eigentumswohnungen;4102;2021_4;;
gebrauchte Eigentumswohnungen;4103;2000_1;50;
gebrauchte Eigentumswohnungen;4103;2000_2;44;106,4799125
gebrauchte Eigentumswohnungen;4103;2000_3;45;105,2752623
gebrauchte Eigentumswohnungen;4103;2000_4;39;105,9430063
gebrauchte Eigentumswohnungen;4103;2001_1;32;108,8000719
gebrauchte Eigentumswohnungen;4103;2001_2;42;105,9049004
gebrauchte Eigentumswohnungen;4103;2001_3;57;104,2926249
gebrauchte Eigentumswohnungen;4103;2001_4;56;111,9159724
gebrauchte Eigentumswohnungen;4103;2002_1;46;120,3497811
gebrauchte Eigentumswohnungen;4103;2002_2;52;116,4613264
gebrauchte Eigentumswohnungen;4103;2002_3;45;110,952573
gebrauchte Eigentumswohnungen;4103;2002_4;72;109,9184029
gebrauchte Eigentumswohnungen;4103;2003_1;32;105,0873496
gebrauchte Eigentumswohnungen;4103;2003_2;42;98,84990613
gebrauchte Eigentumswohnungen;4103;2003_3;50;97,72540617
gebrauchte Eigentumswohnungen;4103;2003_4;67;95,32112856
gebrauchte Eigentumswohnungen;4103;2004_1;56;93,83407638
gebrauchte Eigentumswohnungen;4103;2004_2;39;96,53612914
gebrauchte Eigentumswohnungen;4103;2004_3;57;99,98724749
gebrauchte Eigentumswohnungen;4103;2004_4;68;101,366505
gebrauchte Eigentumswohnungen;4103;2005_1;40;101,5341266
gebrauchte Eigentumswohnungen;4103;2005_2;72,5;102,609023
gebrauchte Eigentumswohnungen;4103;2005_3;61;102,3547726
gebrauchte Eigentumswohnungen;4103;2005_4;104;97,50354929
gebrauchte Eigentumswohnungen;4103;2006_1;46,5;90,92401158
gebrauchte Eigentumswohnungen;4103;2006_2;52;90,33197
gebrauchte Eigentumswohnungen;4103;2006_3;51;93,65985218
gebrauchte Eigentumswohnungen;4103;2006_4;63;92,33921809
gebrauchte Eigentumswohnungen;4103;2007_1;24;89,46085377
gebrauchte Eigentumswohnungen;4103;2007_2;51;91,19985612
gebrauchte Eigentumswohnungen;4103;2007_3;33;93,54481243
gebrauchte Eigentumswohnungen;4103;2007_4;46;91,51418682
gebrauchte Eigentumswohnungen;4103;2008_1;53;90,38994749
gebrauchte Eigentumswohnungen;4103;2008_2;55;91,00883589
gebrauchte Eigentumswohnungen;4103;2008_3;53,5;90,39457762
gebrauchte Eigentumswohnungen;4103;2008_4;71;89,91422247
gebrauchte Eigentumswohnungen;4103;2009_1;56;93,73861916
gebrauchte Eigentumswohnungen;4103;2009_2;78,5;96,54494662
gebrauchte Eigentumswohnungen;4103;2009_3;72,5;94,20867223
gebrauchte Eigentumswohnungen;4103;2009_4;67;92,9504736
gebrauchte Eigentumswohnungen;4103;2010_1;62;100
gebrauchte Eigentumswohnungen;4103;2010_2;89,66666667;105,6328458
gebrauchte Eigentumswohnungen;4103;2010_3;71;102,7633758
gebrauchte Eigentumswohnungen;4103;2010_4;84,33333333;100,5326008
gebrauchte Eigentumswohnungen;4103;2011_1;67;101,8543178
gebrauchte Eigentumswohnungen;4103;2011_2;63,5;101,5424477
gebrauchte Eigentumswohnungen;4103;2011_3;84,5;101,0621351
gebrauchte Eigentumswohnungen;4103;2011_4;87;101,481068
gebrauchte Eigentumswohnungen;4103;2012_1;81;103,5493437
gebrauchte Eigentumswohnungen;4103;2012_2;84,5;108,1365933
gebrauchte Eigentumswohnungen;4103;2012_3;71,5;111,5108211
gebrauchte Eigentumswohnungen;4103;2012_4;74,5;111,3729161
gebrauchte Eigentumswohnungen;4103;2013_1;64;111,6621351
gebrauchte Eigentumswohnungen;4103;2013_2;76;112,633104
gebrauchte Eigentumswohnungen;4103;2013_3;62;114,4228705
gebrauchte Eigentumswohnungen;4103;2013_4;87,5;115,1076768
gebrauchte Eigentumswohnungen;4103;2014_1;56;116,4037268
gebrauchte Eigentumswohnungen;4103;2014_2;61;120,4740696
gebrauchte Eigentumswohnungen;4103;2014_3;72;122,4126094
gebrauchte Eigentumswohnungen;4103;2014_4;60;126,4116073
gebrauchte Eigentumswohnungen;4103;2015_1;71,5;132,4174395
gebrauchte Eigentumswohnungen;4103;2015_2;61,5;132,6942214
gebrauchte Eigentumswohnungen;4103;2015_3;61;128,3623547
gebrauchte Eigentumswohnungen;4103;2015_4;84,5;129,5382572
gebrauchte Eigentumswohnungen;4103;2016_1;74;135,2801041
gebrauchte Eigentumswohnungen;4103;2016_2;72;141,8916014
gebrauchte Eigentumswohnungen;4103;2016_3;61;147,1420594
gebrauchte Eigentumswohnungen;4103;2016_4;68;147,3075466
gebrauchte Eigentumswohnungen;4103;2017_1;60;145,2770651
gebrauchte Eigentumswohnungen;4103;2017_2;70;145,4917725
gebrauchte Eigentumswohnungen;4103;2017_3;76;150,6353347
gebrauchte Eigentumswohnungen;4103;2017_4;79;153,8173856
gebrauchte Eigentumswohnungen;4103;2018_1;66;155,605692
gebrauchte Eigentumswohnungen;4103;2018_2;58;158,956846
gebrauchte Eigentumswohnungen;4103;2018_3;74;158,3365151
gebrauchte Eigentumswohnungen;4103;2018_4;70;
gebrauchte Eigentumswohnungen;4103;2019_1;;
gebrauchte Eigentumswohnungen;4103;2019_2;;
gebrauchte Eigentumswohnungen;4103;2019_3;;
gebrauchte Eigentumswohnungen;4103;2019_4;;
gebrauchte Eigentumswohnungen;4103;2020_1;;
gebrauchte Eigentumswohnungen;4103;2020_2;;
gebrauchte Eigentumswohnungen;4103;2020_3;;
gebrauchte Eigentumswohnungen;4103;2020_4;;
gebrauchte Eigentumswohnungen;4103;2021_1;;
gebrauchte Eigentumswohnungen;4103;2021_2;;
gebrauchte Eigentumswohnungen;4103;2021_3;;
gebrauchte Eigentumswohnungen;4103;2021_4;;
gebrauchte Eigentumswohnungen;4104;2000_1;42;
gebrauchte Eigentumswohnungen;4104;2000_2;54;115,2882479
gebrauchte Eigentumswohnungen;4104;2000_3;47;114,9158583
gebrauchte Eigentumswohnungen;4104;2000_4;44;113,682513
gebrauchte Eigentumswohnungen;4104;2001_1;53;109,7003281
gebrauchte Eigentumswohnungen;4104;2001_2;59;107,8582264
gebrauchte Eigentumswohnungen;4104;2001_3;38;108,8992131
gebrauchte Eigentumswohnungen;4104;2001_4;57;110,7824483
gebrauchte Eigentumswohnungen;4104;2002_1;42;110,9516142
gebrauchte Eigentumswohnungen;4104;2002_2;46;110,1355856
gebrauchte Eigentumswohnungen;4104;2002_3;29;110,499072
gebrauchte Eigentumswohnungen;4104;2002_4;62;109,5710112
gebrauchte Eigentumswohnungen;4104;2003_1;37;108,7871246
gebrauchte Eigentumswohnungen;4104;2003_2;39;108,934875
gebrauchte Eigentumswohnungen;4104;2003_3;47;108,520432
gebrauchte Eigentumswohnungen;4104;2003_4;62;107,9998637
gebrauchte Eigentumswohnungen;4104;2004_1;20;105,3926785
gebrauchte Eigentumswohnungen;4104;2004_2;46;104,5626228
gebrauchte Eigentumswohnungen;4104;2004_3;31;106,3736189
gebrauchte Eigentumswohnungen;4104;2004_4;38;105,4303628
gebrauchte Eigentumswohnungen;4104;2005_1;25,5;100,6149108
gebrauchte Eigentumswohnungen;4104;2005_2;46;97,61645873
gebrauchte Eigentumswohnungen;4104;2005_3;40,5;98,41476494
gebrauchte Eigentumswohnungen;4104;2005_4;82,5;98,54856928
gebrauchte Eigentumswohnungen;4104;2006_1;26,5;96,69823958
gebrauchte Eigentumswohnungen;4104;2006_2;26,5;94,7365716
gebrauchte Eigentumswohnungen;4104;2006_3;35,5;96,81393209
gebrauchte Eigentumswohnungen;4104;2006_4;52;97,05857259
gebrauchte Eigentumswohnungen;4104;2007_1;32;95,70236607
gebrauchte Eigentumswohnungen;4104;2007_2;40;96,21969958
gebrauchte Eigentumswohnungen;4104;2007_3;41;96,0372817
gebrauchte Eigentumswohnungen;4104;2007_4;33;91,77039303
gebrauchte Eigentumswohnungen;4104;2008_1;45,5;90,29717482
gebrauchte Eigentumswohnungen;4104;2008_2;41,5;91,87973957
gebrauchte Eigentumswohnungen;4104;2008_3;36;93,2500551
gebrauchte Eigentumswohnungen;4104;2008_4;55,5;94,70516572
gebrauchte Eigentumswohnungen;4104;2009_1;40;95,93092623
gebrauchte Eigentumswohnungen;4104;2009_2;44;98,97643024
gebrauchte Eigentumswohnungen;4104;2009_3;37;100,4428032
gebrauchte Eigentumswohnungen;4104;2009_4;45;98,72923721
gebrauchte Eigentumswohnungen;4104;2010_1;45;100
gebrauchte Eigentumswohnungen;4104;2010_2;61,66666667;103,8277683
gebrauchte Eigentumswohnungen;4104;2010_3;62;104,2964738
gebrauchte Eigentumswohnungen;4104;2010_4;86;101,6123546
gebrauchte Eigentumswohnungen;4104;2011_1;39,5;103,5508562
gebrauchte Eigentumswohnungen;4104;2011_2;43,5;108,3829189
gebrauchte Eigentumswohnungen;4104;2011_3;81;106,1837269
gebrauchte Eigentumswohnungen;4104;2011_4;90;107,6880926
gebrauchte Eigentumswohnungen;4104;2012_1;56,5;111,4887598
gebrauchte Eigentumswohnungen;4104;2012_2;51;109,1043802
gebrauchte Eigentumswohnungen;4104;2012_3;87,5;108,4328941
gebrauchte Eigentumswohnungen;4104;2012_4;61;113,8043143
gebrauchte Eigentumswohnungen;4104;2013_1;79,5;118,7422289
gebrauchte Eigentumswohnungen;4104;2013_2;86,5;120,4205916
gebrauchte Eigentumswohnungen;4104;2013_3;82;120,5988233
gebrauchte Eigentumswohnungen;4104;2013_4;88;119,1567083
gebrauchte Eigentumswohnungen;4104;2014_1;50;120,3131997
gebrauchte Eigentumswohnungen;4104;2014_2;57,5;128,3606251
gebrauchte Eigentumswohnungen;4104;2014_3;60,5;132,7283028
gebrauchte Eigentumswohnungen;4104;2014_4;45;129,2070657
gebrauchte Eigentumswohnungen;4104;2015_1;63;127,9453972
gebrauchte Eigentumswohnungen;4104;2015_2;74;132,8357955
gebrauchte Eigentumswohnungen;4104;2015_3;51;140,1399326
gebrauchte Eigentumswohnungen;4104;2015_4;70,5;143,8889969
gebrauchte Eigentumswohnungen;4104;2016_1;59;141,88497
gebrauchte Eigentumswohnungen;4104;2016_2;74;140,4158597
gebrauchte Eigentumswohnungen;4104;2016_3;65;139,8315223
gebrauchte Eigentumswohnungen;4104;2016_4;74;145,3722799
gebrauchte Eigentumswohnungen;4104;2017_1;76;148,3929548
gebrauchte Eigentumswohnungen;4104;2017_2;64;162,8063265
gebrauchte Eigentumswohnungen;4104;2017_3;58;170,3004142
gebrauchte Eigentumswohnungen;4104;2017_4;63;172,4918467
gebrauchte Eigentumswohnungen;4104;2018_1;50;173,2903168
gebrauchte Eigentumswohnungen;4104;2018_2;81;176,400215
gebrauchte Eigentumswohnungen;4104;2018_3;90;174,1031667
gebrauchte Eigentumswohnungen;4104;2018_4;47;
gebrauchte Eigentumswohnungen;4104;2019_1;;
gebrauchte Eigentumswohnungen;4104;2019_2;;
gebrauchte Eigentumswohnungen;4104;2019_3;;
gebrauchte Eigentumswohnungen;4104;2019_4;;
gebrauchte Eigentumswohnungen;4104;2020_1;;
gebrauchte Eigentumswohnungen;4104;2020_2;;
gebrauchte Eigentumswohnungen;4104;2020_3;;
gebrauchte Eigentumswohnungen;4104;2020_4;;
gebrauchte Eigentumswohnungen;4104;2021_1;;
gebrauchte Eigentumswohnungen;4104;2021_2;;
gebrauchte Eigentumswohnungen;4104;2021_3;;
gebrauchte Eigentumswohnungen;4104;2021_4;;
gebrauchte Eigentumswohnungen;4105;2000_1;94;
gebrauchte Eigentumswohnungen;4105;2000_2;42;109,8867679
gebrauchte Eigentumswohnungen;4105;2000_3;55;106,6147938
gebrauchte Eigentumswohnungen;4105;2000_4;59;101,9148089
gebrauchte Eigentumswohnungen;4105;2001_1;65;99,92815136
gebrauchte Eigentumswohnungen;4105;2001_2;61;104,094812
gebrauchte Eigentumswohnungen;4105;2001_3;68;104,5271855
gebrauchte Eigentumswohnungen;4105;2001_4;63;100,9749457
gebrauchte Eigentumswohnungen;4105;2002_1;68;95,88759034
gebrauchte Eigentumswohnungen;4105;2002_2;67;91,49781714
gebrauchte Eigentumswohnungen;4105;2002_3;79;94,48683677
gebrauchte Eigentumswohnungen;4105;2002_4;116;96,64646243
gebrauchte Eigentumswohnungen;4105;2003_1;65;95,94084199
gebrauchte Eigentumswohnungen;4105;2003_2;68;95,76154303
gebrauchte Eigentumswohnungen;4105;2003_3;82;95,93073082
gebrauchte Eigentumswohnungen;4105;2003_4;109;96,80983423
gebrauchte Eigentumswohnungen;4105;2004_1;45;96,31770646
gebrauchte Eigentumswohnungen;4105;2004_2;71;94,19305576
gebrauchte Eigentumswohnungen;4105;2004_3;77;94,46803506
gebrauchte Eigentumswohnungen;4105;2004_4;66;96,65406367
gebrauchte Eigentumswohnungen;4105;2005_1;55,5;99,07818535
gebrauchte Eigentumswohnungen;4105;2005_2;72;100,8813252
gebrauchte Eigentumswohnungen;4105;2005_3;59,5;100,2153055
gebrauchte Eigentumswohnungen;4105;2005_4;126,5;96,22780791
gebrauchte Eigentumswohnungen;4105;2006_1;73,5;94,41939447
gebrauchte Eigentumswohnungen;4105;2006_2;53,5;96,9678808
gebrauchte Eigentumswohnungen;4105;2006_3;46;95,81090136
gebrauchte Eigentumswohnungen;4105;2006_4;79;92,74763251
gebrauchte Eigentumswohnungen;4105;2007_1;51,5;94,82237044
gebrauchte Eigentumswohnungen;4105;2007_2;58,5;99,91431104
gebrauchte Eigentumswohnungen;4105;2007_3;88;101,357298
gebrauchte Eigentumswohnungen;4105;2007_4;80;100,7454318
gebrauchte Eigentumswohnungen;4105;2008_1;67;98,50955283
gebrauchte Eigentumswohnungen;4105;2008_2;79;97,57475845
gebrauchte Eigentumswohnungen;4105;2008_3;88;98,50676348
gebrauchte Eigentumswohnungen;4105;2008_4;99,5;100,1579984
gebrauchte Eigentumswohnungen;4105;2009_1;83;100,994681
gebrauchte Eigentumswohnungen;4105;2009_2;88;98,02313328
gebrauchte Eigentumswohnungen;4105;2009_3;103;97,466628
gebrauchte Eigentumswohnungen;4105;2009_4;84,5;99,66489759
gebrauchte Eigentumswohnungen;4105;2010_1;72,33333333;100
gebrauchte Eigentumswohnungen;4105;2010_2;123,3333333;101,2830658
gebrauchte Eigentumswohnungen;4105;2010_3;98,33333333;102,6147513
gebrauchte Eigentumswohnungen;4105;2010_4;121,3333333;102,9836141
gebrauchte Eigentumswohnungen;4105;2011_1;77,5;105,8941164
gebrauchte Eigentumswohnungen;4105;2011_2;73,5;111,9803856
gebrauchte Eigentumswohnungen;4105;2011_3;75,5;116,3568635
gebrauchte Eigentumswohnungen;4105;2011_4;109,5;116,2329289
gebrauchte Eigentumswohnungen;4105;2012_1;95,5;116,3926543
gebrauchte Eigentumswohnungen;4105;2012_2;92;118,8616584
gebrauchte Eigentumswohnungen;4105;2012_3;94,5;119,5782398
gebrauchte Eigentumswohnungen;4105;2012_4;138;120,3242116
gebrauchte Eigentumswohnungen;4105;2013_1;88,5;122,0808978
gebrauchte Eigentumswohnungen;4105;2013_2;122;123,1868647
gebrauchte Eigentumswohnungen;4105;2013_3;99,5;124,6235458
gebrauchte Eigentumswohnungen;4105;2013_4;107;125,6194121
gebrauchte Eigentumswohnungen;4105;2014_1;71,5;122,5212921
gebrauchte Eigentumswohnungen;4105;2014_2;97,5;120,1847909
gebrauchte Eigentumswohnungen;4105;2014_3;98;122,6944636
gebrauchte Eigentumswohnungen;4105;2014_4;116,5;126,2200463
gebrauchte Eigentumswohnungen;4105;2015_1;115;130,9765836
gebrauchte Eigentumswohnungen;4105;2015_2;88;134,3226416
gebrauchte Eigentumswohnungen;4105;2015_3;124;134,7445772
gebrauchte Eigentumswohnungen;4105;2015_4;133,5;136,8794457
gebrauchte Eigentumswohnungen;4105;2016_1;104;140,1580017
gebrauchte Eigentumswohnungen;4105;2016_2;113;141,3199386
gebrauchte Eigentumswohnungen;4105;2016_3;128;140,2982166
gebrauchte Eigentumswohnungen;4105;2016_4;125;140,8115623
gebrauchte Eigentumswohnungen;4105;2017_1;120;145,2597141
gebrauchte Eigentumswohnungen;4105;2017_2;98;152,4257541
gebrauchte Eigentumswohnungen;4105;2017_3;108;156,387842
gebrauchte Eigentumswohnungen;4105;2017_4;116;165,1409868
gebrauchte Eigentumswohnungen;4105;2018_1;118;165,6093068
gebrauchte Eigentumswohnungen;4105;2018_2;120;163,9547118
gebrauchte Eigentumswohnungen;4105;2018_3;121;171,0142192
gebrauchte Eigentumswohnungen;4105;2018_4;94;
gebrauchte Eigentumswohnungen;4105;2019_1;;
gebrauchte Eigentumswohnungen;4105;2019_2;;
gebrauchte Eigentumswohnungen;4105;2019_3;;
gebrauchte Eigentumswohnungen;4105;2019_4;;
gebrauchte Eigentumswohnungen;4105;2020_1;;
gebrauchte Eigentumswohnungen;4105;2020_2;;
gebrauchte Eigentumswohnungen;4105;2020_3;;
gebrauchte Eigentumswohnungen;4105;2020_4;;
gebrauchte Eigentumswohnungen;4105;2021_1;;
gebrauchte Eigentumswohnungen;4105;2021_2;;
gebrauchte Eigentumswohnungen;4105;2021_3;;
gebrauchte Eigentumswohnungen;4105;2021_4;;
gebrauchte Eigentumswohnungen;4106;2000_1;80;
gebrauchte Eigentumswohnungen;4106;2000_2;96;104,5709742
gebrauchte Eigentumswohnungen;4106;2000_3;76;104,8968377
gebrauchte Eigentumswohnungen;4106;2000_4;91;104,5321137
gebrauchte Eigentumswohnungen;4106;2001_1;80;104,1912239
gebrauchte Eigentumswohnungen;4106;2001_2;86;104,5106982
gebrauchte Eigentumswohnungen;4106;2001_3;100;101,3051915
gebrauchte Eigentumswohnungen;4106;2001_4;77;97,0161166
gebrauchte Eigentumswohnungen;4106;2002_1;62;97,0825768
gebrauchte Eigentumswohnungen;4106;2002_2;51;100,5887315
gebrauchte Eigentumswohnungen;4106;2002_3;59;99,93162622
gebrauchte Eigentumswohnungen;4106;2002_4;137;97,72022952
gebrauchte Eigentumswohnungen;4106;2003_1;61;97,05187729
gebrauchte Eigentumswohnungen;4106;2003_2;77;98,40238673
gebrauchte Eigentumswohnungen;4106;2003_3;82;97,43661802
gebrauchte Eigentumswohnungen;4106;2003_4;128;94,93428936
gebrauchte Eigentumswohnungen;4106;2004_1;53;93,16697217
gebrauchte Eigentumswohnungen;4106;2004_2;101;92,99682532
gebrauchte Eigentumswohnungen;4106;2004_3;93;92,79827383
gebrauchte Eigentumswohnungen;4106;2004_4;103;91,76224947
gebrauchte Eigentumswohnungen;4106;2005_1;58;92,01058666
gebrauchte Eigentumswohnungen;4106;2005_2;71;94,53761015
gebrauchte Eigentumswohnungen;4106;2005_3;90,5;95,49085169
gebrauchte Eigentumswohnungen;4106;2005_4;111;95,41057122
gebrauchte Eigentumswohnungen;4106;2006_1;42;96,34376848
gebrauchte Eigentumswohnungen;4106;2006_2;97,5;97,92534982
gebrauchte Eigentumswohnungen;4106;2006_3;69,5;93,04315217
gebrauchte Eigentumswohnungen;4106;2006_4;134,5;88,68174426
gebrauchte Eigentumswohnungen;4106;2007_1;66,5;93,28789231
gebrauchte Eigentumswohnungen;4106;2007_2;63;101,363605
gebrauchte Eigentumswohnungen;4106;2007_3;77,5;101,2838247
gebrauchte Eigentumswohnungen;4106;2007_4;77,5;100,1231388
gebrauchte Eigentumswohnungen;4106;2008_1;63;99,32335041
gebrauchte Eigentumswohnungen;4106;2008_2;90,5;98,28427534
gebrauchte Eigentumswohnungen;4106;2008_3;75,5;97,30283654
gebrauchte Eigentumswohnungen;4106;2008_4;82,5;97,43261913
gebrauchte Eigentumswohnungen;4106;2009_1;64,5;96,2222309
gebrauchte Eigentumswohnungen;4106;2009_2;77;95,48126638
gebrauchte Eigentumswohnungen;4106;2009_3;86;99,23471939
gebrauchte Eigentumswohnungen;4106;2009_4;82;100,0808517
gebrauchte Eigentumswohnungen;4106;2010_1;60,66666667;100
gebrauchte Eigentumswohnungen;4106;2010_2;74,66666667;103,5330896
gebrauchte Eigentumswohnungen;4106;2010_3;80,33333333;102,7902054
gebrauchte Eigentumswohnungen;4106;2010_4;95,66666667;102,2527655
gebrauchte Eigentumswohnungen;4106;2011_1;58;104,7575069
gebrauchte Eigentumswohnungen;4106;2011_2;86;107,0875535
gebrauchte Eigentumswohnungen;4106;2011_3;138;107,4497323
gebrauchte Eigentumswohnungen;4106;2011_4;146;106,6315584
gebrauchte Eigentumswohnungen;4106;2012_1;90;107,6778248
gebrauchte Eigentumswohnungen;4106;2012_2;133;110,8451813
gebrauchte Eigentumswohnungen;4106;2012_3;102,5;115,1876057
gebrauchte Eigentumswohnungen;4106;2012_4;120;119,9400617
gebrauchte Eigentumswohnungen;4106;2013_1;83,5;119,27588
gebrauchte Eigentumswohnungen;4106;2013_2;89,5;117,8823483
gebrauchte Eigentumswohnungen;4106;2013_3;101;121,7818464
gebrauchte Eigentumswohnungen;4106;2013_4;110,5;124,4043154
gebrauchte Eigentumswohnungen;4106;2014_1;58;124,4519824
gebrauchte Eigentumswohnungen;4106;2014_2;100;123,2097646
gebrauchte Eigentumswohnungen;4106;2014_3;108;122,8298364
gebrauchte Eigentumswohnungen;4106;2014_4;100;124,8913254
gebrauchte Eigentumswohnungen;4106;2015_1;81;127,266358
gebrauchte Eigentumswohnungen;4106;2015_2;106,5;128,0561998
gebrauchte Eigentumswohnungen;4106;2015_3;103;127,5927024
gebrauchte Eigentumswohnungen;4106;2015_4;122,5;126,8800039
gebrauchte Eigentumswohnungen;4106;2016_1;86;131,111816
gebrauchte Eigentumswohnungen;4106;2016_2;89;138,2220041
gebrauchte Eigentumswohnungen;4106;2016_3;81;139,8489549
gebrauchte Eigentumswohnungen;4106;2016_4;78;140,2168544
gebrauchte Eigentumswohnungen;4106;2017_1;84;137,7516752
gebrauchte Eigentumswohnungen;4106;2017_2;75;142,0662037
gebrauchte Eigentumswohnungen;4106;2017_3;71;148,0651782
gebrauchte Eigentumswohnungen;4106;2017_4;100;146,0676892
gebrauchte Eigentumswohnungen;4106;2018_1;69;147,9517955
gebrauchte Eigentumswohnungen;4106;2018_2;90;153,3183029
gebrauchte Eigentumswohnungen;4106;2018_3;84;154,4623629
gebrauchte Eigentumswohnungen;4106;2018_4;72;
gebrauchte Eigentumswohnungen;4106;2019_1;;
gebrauchte Eigentumswohnungen;4106;2019_2;;
gebrauchte Eigentumswohnungen;4106;2019_3;;
gebrauchte Eigentumswohnungen;4106;2019_4;;
gebrauchte Eigentumswohnungen;4106;2020_1;;
gebrauchte Eigentumswohnungen;4106;2020_2;;
gebrauchte Eigentumswohnungen;4106;2020_3;;
gebrauchte Eigentumswohnungen;4106;2020_4;;
gebrauchte Eigentumswohnungen;4106;2021_1;;
gebrauchte Eigentumswohnungen;4106;2021_2;;
gebrauchte Eigentumswohnungen;4106;2021_3;;
gebrauchte Eigentumswohnungen;4106;2021_4;;
gebrauchte Eigentumswohnungen;4107;2000_1;5;
gebrauchte Eigentumswohnungen;4107;2000_2;12;
gebrauchte Eigentumswohnungen;4107;2000_3;6;
gebrauchte Eigentumswohnungen;4107;2000_4;4;
gebrauchte Eigentumswohnungen;4107;2001_1;5;
gebrauchte Eigentumswohnungen;4107;2001_2;16;
gebrauchte Eigentumswohnungen;4107;2001_3;10;
gebrauchte Eigentumswohnungen;4107;2001_4;7;
gebrauchte Eigentumswohnungen;4107;2002_1;10;
gebrauchte Eigentumswohnungen;4107;2002_2;10;
gebrauchte Eigentumswohnungen;4107;2002_3;9;
gebrauchte Eigentumswohnungen;4107;2002_4;9;
gebrauchte Eigentumswohnungen;4107;2003_1;2;
gebrauchte Eigentumswohnungen;4107;2003_2;14;
gebrauchte Eigentumswohnungen;4107;2003_3;9;
gebrauchte Eigentumswohnungen;4107;2003_4;7;
gebrauchte Eigentumswohnungen;4107;2004_1;8;
gebrauchte Eigentumswohnungen;4107;2004_2;5;
gebrauchte Eigentumswohnungen;4107;2004_3;18;
gebrauchte Eigentumswohnungen;4107;2004_4;7;
gebrauchte Eigentumswohnungen;4107;2005_1;4;
gebrauchte Eigentumswohnungen;4107;2005_2;7;
gebrauchte Eigentumswohnungen;4107;2005_3;10,5;
gebrauchte Eigentumswohnungen;4107;2005_4;10;
gebrauchte Eigentumswohnungen;4107;2006_1;5;
gebrauchte Eigentumswohnungen;4107;2006_2;10,5;
gebrauchte Eigentumswohnungen;4107;2006_3;6;
gebrauchte Eigentumswohnungen;4107;2006_4;10;
gebrauchte Eigentumswohnungen;4107;2007_1;9;
gebrauchte Eigentumswohnungen;4107;2007_2;9;
gebrauchte Eigentumswohnungen;4107;2007_3;11,5;
gebrauchte Eigentumswohnungen;4107;2007_4;8,5;
gebrauchte Eigentumswohnungen;4107;2008_1;8;
gebrauchte Eigentumswohnungen;4107;2008_2;6,5;
gebrauchte Eigentumswohnungen;4107;2008_3;4;
